ID_LOKAL,DRUH,PA_TYPE
7028548,Phengaris nausithous,EVL_any
7028525,Phengaris nausithous,EVL_any
12671058,Phengaris nausithous,EVL_any
12671958,Phengaris nausithous,EVL_any
8260689,Phengaris nausithous,EVL_any
12671157,Phengaris teleius,EVL_any
12671364,Phengaris teleius,EVL_any
9364679,Phengaris nausithous,EVL_any
8236033,Phengaris nausithous,EVL_any
8236033,Phengaris teleius,EVL_any
9619998,Phengaris teleius,EVL_any
8796031,Phengaris nausithous,EVL_any
10094297,Phengaris nausithous,EVL_any
8611983,Phengaris nausithous,EVL_any
8475646,Phengaris nausithous,EVL_any
8475645,Phengaris nausithous,EVL_any
8097068,Phengaris nausithous,EVL_any
7187071,Phengaris nausithous,EVL_any
7038905,Phengaris nausithous,EVL_any
10094297,Phengaris teleius,EVL_any
10070361,Phengaris teleius,EVL_any
8611983,Phengaris teleius,EVL_any
8097068,Phengaris teleius,EVL_any
7556239,Phengaris teleius,EVL_any
10861645,Phengaris nausithous,EVL_any
10080746,Phengaris nausithous,EVL_any
10080864,Phengaris nausithous,EVL_any
9593142,Phengaris nausithous,EVL_any
8623714,Phengaris nausithous,EVL_any
8248209,Phengaris nausithous,EVL_any
7587566,Phengaris nausithous,EVL_any
7587561,Phengaris nausithous,EVL_any
10861645,Phengaris teleius,EVL_any
10080746,Phengaris teleius,EVL_any
10080864,Phengaris teleius,EVL_any
9593142,Phengaris teleius,EVL_any
8248209,Phengaris teleius,EVL_any
7587565,Phengaris teleius,EVL_any
12671992,Phengaris nausithous,EVL_any
12670911,Phengaris nausithous,EVL_any
12670955,Phengaris nausithous,EVL_any
12671838,Phengaris nausithous,EVL_any
12671000,Phengaris nausithous,EVL_any
12672029,Phengaris nausithous,EVL_any
12671701,Phengaris nausithous,EVL_any
12671537,Phengaris nausithous,EVL_any
12671017,Phengaris nausithous,EVL_any
12671069,Phengaris nausithous,EVL_any
12671412,Phengaris nausithous,EVL_any
9922141,Phengaris nausithous,EVL_any
9496559,Phengaris nausithous,EVL_any
8770162,Phengaris nausithous,EVL_any
8648545,Phengaris nausithous,EVL_any
8578427,Phengaris nausithous,EVL_any
8475647,Phengaris nausithous,EVL_any
8318958,Phengaris nausithous,EVL_any
7954948,Phengaris nausithous,EVL_any
7774919,Phengaris nausithous,EVL_any
7774918,Phengaris nausithous,EVL_any
7187695,Phengaris nausithous,EVL_any
7187660,Phengaris nausithous,EVL_any
12671790,Phengaris teleius,EVL_any
12671411,Phengaris teleius,EVL_any
12671170,Phengaris teleius,EVL_any
12672049,Phengaris teleius,EVL_any
12670940,Phengaris teleius,EVL_any
12671185,Phengaris teleius,EVL_any
12671925,Phengaris teleius,EVL_any
12670899,Phengaris teleius,EVL_any
12671715,Phengaris teleius,EVL_any
12671839,Phengaris teleius,EVL_any
9628708,Phengaris teleius,EVL_any
9628859,Phengaris teleius,EVL_any
9496554,Phengaris teleius,EVL_any
8770163,Phengaris teleius,EVL_any
8578427,Phengaris teleius,EVL_any
7774919,Phengaris teleius,EVL_any
7774918,Phengaris teleius,EVL_any
8770215,Phengaris nausithous,EVL_any
8770157,Phengaris nausithous,EVL_any
8770161,Phengaris nausithous,EVL_any
8770156,Phengaris nausithous,EVL_any
8770147,Phengaris nausithous,EVL_any
8318957,Phengaris nausithous,EVL_any
8318956,Phengaris nausithous,EVL_any
7774917,Phengaris nausithous,EVL_any
7774916,Phengaris nausithous,EVL_any
7628392,Phengaris nausithous,EVL_any
7606983,Phengaris nausithous,EVL_any
7606983,Phengaris nausithous,EVL_any
7606983,Phengaris nausithous,EVL_any
7587595,Phengaris nausithous,EVL_any
7187608,Phengaris nausithous,EVL_any
7187604,Phengaris nausithous,EVL_any
7187601,Phengaris nausithous,EVL_any
7187084,Phengaris nausithous,EVL_any
7187047,Phengaris nausithous,EVL_any
9628861,Phengaris teleius,EVL_any
8770160,Phengaris teleius,EVL_any
8770159,Phengaris teleius,EVL_any
8770211,Phengaris teleius,EVL_any
8770143,Phengaris teleius,EVL_any
8770210,Phengaris teleius,EVL_any
8578543,Phengaris teleius,EVL_any
8318957,Phengaris teleius,EVL_any
8318956,Phengaris teleius,EVL_any
7774917,Phengaris teleius,EVL_any
7774916,Phengaris teleius,EVL_any
7614557,Phengaris teleius,EVL_any
7614557,Phengaris teleius,EVL_any
7587595,Phengaris teleius,EVL_any
9293829,Phengaris nausithous,EVL_any
8611374,Phengaris nausithous,EVL_any
8207692,Phengaris nausithous,EVL_any
8611374,Phengaris teleius,EVL_any
10083734,Phengaris nausithous,EVL_any
9628848,Phengaris nausithous,EVL_any
7298445,Phengaris nausithous,EVL_any
8574298,Phengaris nausithous,EVL_any
8574299,Phengaris teleius,EVL_any
9590080,Phengaris nausithous,EVL_any
9590075,Phengaris nausithous,EVL_any
9590073,Phengaris nausithous,EVL_any
7827991,Phengaris nausithous,EVL_any
7613037,Phengaris nausithous,EVL_any
7522255,Phengaris nausithous,EVL_any
7522253,Phengaris nausithous,EVL_any
7522247,Phengaris nausithous,EVL_any
7179648,Phengaris nausithous,EVL_any
9590080,Phengaris teleius,EVL_any
7522247,Phengaris teleius,EVL_any
8393150,Phengaris nausithous,EVL_any
7039848,Phengaris nausithous,EVL_any
12760421,Phengaris nausithous,EVL_any
12760419,Phengaris nausithous,EVL_any
12671514,Phengaris nausithous,EVL_any
12671544,Phengaris nausithous,EVL_any
12671569,Phengaris nausithous,EVL_any
12671820,Phengaris nausithous,EVL_any
12671929,Phengaris nausithous,EVL_any
11071948,Phengaris nausithous,EVL_any
11071944,Phengaris nausithous,EVL_any
10505901,Phengaris nausithous,EVL_any
10505897,Phengaris nausithous,EVL_any
10198219,Phengaris nausithous,EVL_any
10198218,Phengaris nausithous,EVL_any
10198217,Phengaris nausithous,EVL_any
10198216,Phengaris nausithous,EVL_any
10198215,Phengaris nausithous,EVL_any
10198213,Phengaris nausithous,EVL_any
10198212,Phengaris nausithous,EVL_any
10198211,Phengaris nausithous,EVL_any
10086474,Phengaris nausithous,EVL_any
9628767,Phengaris nausithous,EVL_any
9628838,Phengaris nausithous,EVL_any
9547504,Phengaris nausithous,EVL_any
9547505,Phengaris nausithous,EVL_any
9508276,Phengaris nausithous,EVL_any
9508275,Phengaris nausithous,EVL_any
9388946,Phengaris nausithous,EVL_any
9388946,Phengaris nausithous,EVL_any
9384472,Phengaris nausithous,EVL_any
8796022,Phengaris nausithous,EVL_any
8728914,Phengaris nausithous,EVL_any
8626989,Phengaris nausithous,EVL_any
8574529,Phengaris nausithous,EVL_any
8574452,Phengaris nausithous,EVL_any
8574349,Phengaris nausithous,EVL_any
8574201,Phengaris nausithous,EVL_any
8574200,Phengaris nausithous,EVL_any
8574199,Phengaris nausithous,EVL_any
8574198,Phengaris nausithous,EVL_any
8574063,Phengaris nausithous,EVL_any
8574006,Phengaris nausithous,EVL_any
8574005,Phengaris nausithous,EVL_any
8573996,Phengaris nausithous,EVL_any
8318993,Phengaris nausithous,EVL_any
8318992,Phengaris nausithous,EVL_any
8318991,Phengaris nausithous,EVL_any
8318990,Phengaris nausithous,EVL_any
8318989,Phengaris nausithous,EVL_any
8318988,Phengaris nausithous,EVL_any
8318987,Phengaris nausithous,EVL_any
8318986,Phengaris nausithous,EVL_any
8318978,Phengaris nausithous,EVL_any
8318977,Phengaris nausithous,EVL_any
8318976,Phengaris nausithous,EVL_any
8318975,Phengaris nausithous,EVL_any
8318974,Phengaris nausithous,EVL_any
8318973,Phengaris nausithous,EVL_any
8318972,Phengaris nausithous,EVL_any
8318971,Phengaris nausithous,EVL_any
8318965,Phengaris nausithous,EVL_any
8318964,Phengaris nausithous,EVL_any
8318963,Phengaris nausithous,EVL_any
8318962,Phengaris nausithous,EVL_any
8318961,Phengaris nausithous,EVL_any
8112439,Phengaris nausithous,EVL_any
8112439,Phengaris nausithous,EVL_any
8094816,Phengaris nausithous,EVL_any
8094816,Phengaris nausithous,EVL_any
8086863,Phengaris nausithous,EVL_any
8086862,Phengaris nausithous,EVL_any
7587697,Phengaris nausithous,EVL_any
7587599,Phengaris nausithous,EVL_any
7587598,Phengaris nausithous,EVL_any
7587597,Phengaris nausithous,EVL_any
7548504,Phengaris nausithous,EVL_any
7548503,Phengaris nausithous,EVL_any
7312205,Phengaris nausithous,EVL_any
7312205,Phengaris nausithous,EVL_any
7187375,Phengaris nausithous,EVL_any
7187080,Phengaris nausithous,EVL_any
7164054,Phengaris nausithous,EVL_any
7037507,Phengaris nausithous,EVL_any
8318993,Phengaris teleius,EVL_any
8318992,Phengaris teleius,EVL_any
8318991,Phengaris teleius,EVL_any
8318989,Phengaris teleius,EVL_any
8318975,Phengaris teleius,EVL_any
8318962,Phengaris teleius,EVL_any
10242700,Phengaris nausithous,EVL_any
10242698,Phengaris nausithous,EVL_any
9590145,Phengaris nausithous,EVL_any
9590140,Phengaris nausithous,EVL_any
8362988,Phengaris nausithous,EVL_any
8362988,Phengaris teleius,EVL_any
10204737,Phengaris nausithous,EVL_any
10204738,Phengaris nausithous,EVL_any
9537368,Phengaris nausithous,EVL_any
9537368,Phengaris nausithous,EVL_any
9537366,Phengaris nausithous,EVL_any
9537366,Phengaris nausithous,EVL_any
9537368,Phengaris nausithous,EVL_any
9537368,Phengaris nausithous,EVL_any
9537366,Phengaris nausithous,EVL_any
9537366,Phengaris nausithous,EVL_any
9537282,Phengaris nausithous,EVL_any
9537282,Phengaris nausithous,EVL_any
9537282,Phengaris nausithous,EVL_any
9537282,Phengaris nausithous,EVL_any
9537282,Phengaris nausithous,EVL_any
9537277,Phengaris nausithous,EVL_any
9537277,Phengaris nausithous,EVL_any
9537277,Phengaris nausithous,EVL_any
9537277,Phengaris nausithous,EVL_any
9356836,Phengaris nausithous,EVL_any
8626316,Phengaris nausithous,EVL_any
8626311,Phengaris nausithous,EVL_any
7609976,Phengaris nausithous,EVL_any
7609967,Phengaris nausithous,EVL_any
7406459,Phengaris nausithous,EVL_any
7049655,Phengaris nausithous,EVL_any
9537368,Phengaris teleius,EVL_any
9537368,Phengaris teleius,EVL_any
9537366,Phengaris teleius,EVL_any
9537366,Phengaris teleius,EVL_any
9537282,Phengaris teleius,EVL_any
9537282,Phengaris teleius,EVL_any
9537282,Phengaris teleius,EVL_any
9537282,Phengaris teleius,EVL_any
9537282,Phengaris teleius,EVL_any
9537277,Phengaris teleius,EVL_any
9537277,Phengaris teleius,EVL_any
9537277,Phengaris teleius,EVL_any
8626278,Phengaris teleius,EVL_any
8626277,Phengaris teleius,EVL_any
7609975,Phengaris teleius,EVL_any
7406459,Phengaris teleius,EVL_any
7966905,Phengaris nausithous,EVL_any
8116841,Phengaris nausithous,EVL_any
10654778,Phengaris nausithous,EVL_any
7616108,Phengaris nausithous,EVL_any
7616086,Phengaris nausithous,EVL_any
7616060,Phengaris nausithous,EVL_any
7547019,Phengaris nausithous,EVL_any
7547018,Phengaris nausithous,EVL_any
7616108,Phengaris teleius,EVL_any
7616086,Phengaris teleius,EVL_any
10505904,Phengaris nausithous,EVL_any
8624677,Phengaris nausithous,EVL_any
8624653,Phengaris nausithous,EVL_any
8624600,Phengaris nausithous,EVL_any
8624732,Phengaris nausithous,EVL_any
8624734,Phengaris nausithous,EVL_any
8624733,Phengaris nausithous,EVL_any
8624688,Phengaris nausithous,EVL_any
8624686,Phengaris nausithous,EVL_any
8624645,Phengaris nausithous,EVL_any
8624644,Phengaris nausithous,EVL_any
8624584,Phengaris nausithous,EVL_any
8624663,Phengaris nausithous,EVL_any
8624680,Phengaris nausithous,EVL_any
8624586,Phengaris nausithous,EVL_any
8624606,Phengaris nausithous,EVL_any
8624605,Phengaris nausithous,EVL_any
8093733,Phengaris nausithous,EVL_any
8093344,Phengaris nausithous,EVL_any
8093343,Phengaris nausithous,EVL_any
8093342,Phengaris nausithous,EVL_any
8093341,Phengaris nausithous,EVL_any
8093334,Phengaris nausithous,EVL_any
8093331,Phengaris nausithous,EVL_any
8093328,Phengaris nausithous,EVL_any
8093325,Phengaris nausithous,EVL_any
8093318,Phengaris nausithous,EVL_any
8093315,Phengaris nausithous,EVL_any
8093310,Phengaris nausithous,EVL_any
8093294,Phengaris nausithous,EVL_any
8093289,Phengaris nausithous,EVL_any
8093271,Phengaris nausithous,EVL_any
8093266,Phengaris nausithous,EVL_any
8093261,Phengaris nausithous,EVL_any
8093258,Phengaris nausithous,EVL_any
8093250,Phengaris nausithous,EVL_any
8093245,Phengaris nausithous,EVL_any
8093240,Phengaris nausithous,EVL_any
8093223,Phengaris nausithous,EVL_any
8093213,Phengaris nausithous,EVL_any
8093183,Phengaris nausithous,EVL_any
8093178,Phengaris nausithous,EVL_any
8093177,Phengaris nausithous,EVL_any
8093176,Phengaris nausithous,EVL_any
8093175,Phengaris nausithous,EVL_any
8093155,Phengaris nausithous,EVL_any
8093149,Phengaris nausithous,EVL_any
8093147,Phengaris nausithous,EVL_any
8093146,Phengaris nausithous,EVL_any
8093135,Phengaris nausithous,EVL_any
8093133,Phengaris nausithous,EVL_any
8093132,Phengaris nausithous,EVL_any
8093129,Phengaris nausithous,EVL_any
7961020,Phengaris nausithous,EVL_any
7961019,Phengaris nausithous,EVL_any
7961018,Phengaris nausithous,EVL_any
7961017,Phengaris nausithous,EVL_any
7961016,Phengaris nausithous,EVL_any
7961015,Phengaris nausithous,EVL_any
7960915,Phengaris nausithous,EVL_any
7960914,Phengaris nausithous,EVL_any
7548462,Phengaris nausithous,EVL_any
8624734,Phengaris teleius,EVL_any
8624627,Phengaris teleius,EVL_any
8624693,Phengaris teleius,EVL_any
8093732,Phengaris teleius,EVL_any
8093731,Phengaris teleius,EVL_any
8093280,Phengaris teleius,EVL_any
8093253,Phengaris teleius,EVL_any
8093220,Phengaris teleius,EVL_any
8093186,Phengaris teleius,EVL_any
8093158,Phengaris teleius,EVL_any
8093152,Phengaris teleius,EVL_any
8093151,Phengaris teleius,EVL_any
8093134,Phengaris teleius,EVL_any
7960913,Phengaris teleius,EVL_any
10238648,Phengaris nausithous,EVL_any
10238629,Phengaris nausithous,EVL_any
10238617,Phengaris nausithous,EVL_any
10238611,Phengaris nausithous,EVL_any
10238613,Phengaris nausithous,EVL_any
10238615,Phengaris nausithous,EVL_any
8089981,Phengaris nausithous,EVL_any
8089980,Phengaris nausithous,EVL_any
8089980,Phengaris teleius,EVL_any
8574741,Phengaris nausithous,EVL_any
8573993,Phengaris nausithous,EVL_any
8199778,Phengaris nausithous,EVL_any
8199792,Phengaris nausithous,EVL_any
7547779,Phengaris nausithous,EVL_any
9357592,Phengaris nausithous,EVL_any
7176136,Phengaris nausithous,EVL_any
8271483,Phengaris nausithous,EVL_any
7958017,Phengaris nausithous,EVL_any
7070814,Phengaris nausithous,EVL_any
7070812,Phengaris nausithous,EVL_any
7070810,Phengaris nausithous,EVL_any
10101508,Phengaris teleius,EVL_any
8271483,Phengaris teleius,EVL_any
8271483,Phengaris teleius,EVL_any
7958017,Phengaris teleius,EVL_any
7583538,Phengaris teleius,EVL_any
7528629,Phengaris teleius,EVL_any
7070814,Phengaris teleius,EVL_any
7070812,Phengaris teleius,EVL_any
7070810,Phengaris teleius,EVL_any
7070808,Phengaris teleius,EVL_any
7070807,Phengaris teleius,EVL_any
7070788,Phengaris teleius,EVL_any
7070784,Phengaris teleius,EVL_any
8795152,Phengaris nausithous,EVL_any
12671691,Phengaris nausithous,EVL_any
10086485,Phengaris nausithous,EVL_any
9679789,Phengaris nausithous,EVL_any
8764129,Phengaris nausithous,EVL_any
8647295,Phengaris nausithous,EVL_any
8956734,Phengaris nausithous,EVL_any
8956769,Phengaris nausithous,EVL_any
8574555,Phengaris nausithous,EVL_any
8764112,Phengaris nausithous,EVL_any
8764111,Phengaris nausithous,EVL_any
7675256,Phengaris nausithous,EVL_any
7675251,Phengaris nausithous,EVL_any
7675248,Phengaris nausithous,EVL_any
12671016,Phengaris nausithous,EVL_any
10651599,Phengaris nausithous,EVL_any
7587843,Phengaris nausithous,EVL_any
9628946,Phengaris nausithous,EVL_any
7774886,Phengaris nausithous,EVL_any
7774886,Phengaris teleius,EVL_any
8770189,Phengaris nausithous,EVL_any
8770208,Phengaris nausithous,EVL_any
8770188,Phengaris nausithous,EVL_any
8770195,Phengaris nausithous,EVL_any
8770200,Phengaris nausithous,EVL_any
8770207,Phengaris nausithous,EVL_any
8770198,Phengaris nausithous,EVL_any
10651480,Phengaris teleius,EVL_any
9338435,Phengaris teleius,EVL_any
8770205,Phengaris teleius,EVL_any
8770190,Phengaris teleius,EVL_any
8770196,Phengaris teleius,EVL_any
8770209,Phengaris teleius,EVL_any
8770197,Phengaris teleius,EVL_any
8770191,Phengaris teleius,EVL_any
8770199,Phengaris teleius,EVL_any
7774825,Phengaris nausithous,EVL_any
7774825,Phengaris teleius,EVL_any
12671178,Phengaris nausithous,EVL_any
12672072,Phengaris teleius,EVL_any
8642944,Phengaris nausithous,EVL_any
8615155,Phengaris nausithous,EVL_any
8615154,Phengaris nausithous,EVL_any
7960966,Phengaris nausithous,EVL_any
7567218,Phengaris nausithous,EVL_any
7537582,Phengaris nausithous,EVL_any
7537581,Phengaris nausithous,EVL_any
7537580,Phengaris nausithous,EVL_any
10104065,Phengaris nausithous,EVL_any
10083524,Phengaris nausithous,EVL_any
10083741,Phengaris nausithous,EVL_any
10083521,Phengaris nausithous,EVL_any
10083498,Phengaris nausithous,EVL_any
10083511,Phengaris nausithous,EVL_any
10083510,Phengaris nausithous,EVL_any
10083509,Phengaris nausithous,EVL_any
10083746,Phengaris nausithous,EVL_any
10083523,Phengaris nausithous,EVL_any
10083522,Phengaris nausithous,EVL_any
10083739,Phengaris nausithous,EVL_any
10083738,Phengaris nausithous,EVL_any
10076584,Phengaris nausithous,EVL_any
10076398,Phengaris nausithous,EVL_any
10076397,Phengaris nausithous,EVL_any
10076396,Phengaris nausithous,EVL_any
10057586,Phengaris nausithous,EVL_any
9628867,Phengaris nausithous,EVL_any
9628913,Phengaris nausithous,EVL_any
9628711,Phengaris nausithous,EVL_any
9628912,Phengaris nausithous,EVL_any
9628906,Phengaris nausithous,EVL_any
9628921,Phengaris nausithous,EVL_any
9628940,Phengaris nausithous,EVL_any
9398596,Phengaris nausithous,EVL_any
9398589,Phengaris nausithous,EVL_any
9398586,Phengaris nausithous,EVL_any
9391351,Phengaris nausithous,EVL_any
9391349,Phengaris nausithous,EVL_any
9391348,Phengaris nausithous,EVL_any
9391324,Phengaris nausithous,EVL_any
9391318,Phengaris nausithous,EVL_any
9390276,Phengaris nausithous,EVL_any
9390274,Phengaris nausithous,EVL_any
9390278,Phengaris nausithous,EVL_any
9390273,Phengaris nausithous,EVL_any
9390270,Phengaris nausithous,EVL_any
9387767,Phengaris nausithous,EVL_any
9387766,Phengaris nausithous,EVL_any
9386632,Phengaris nausithous,EVL_any
9386621,Phengaris nausithous,EVL_any
9386636,Phengaris nausithous,EVL_any
9386635,Phengaris nausithous,EVL_any
9386634,Phengaris nausithous,EVL_any
9386618,Phengaris nausithous,EVL_any
9386617,Phengaris nausithous,EVL_any
9368482,Phengaris nausithous,EVL_any
9368481,Phengaris nausithous,EVL_any
9367208,Phengaris nausithous,EVL_any
9363290,Phengaris nausithous,EVL_any
9363288,Phengaris nausithous,EVL_any
9363287,Phengaris nausithous,EVL_any
9363285,Phengaris nausithous,EVL_any
9363274,Phengaris nausithous,EVL_any
9363264,Phengaris nausithous,EVL_any
9363263,Phengaris nausithous,EVL_any
9363257,Phengaris nausithous,EVL_any
9363248,Phengaris nausithous,EVL_any
9362715,Phengaris nausithous,EVL_any
9360041,Phengaris nausithous,EVL_any
9360039,Phengaris nausithous,EVL_any
9357742,Phengaris nausithous,EVL_any
9357733,Phengaris nausithous,EVL_any
9357737,Phengaris nausithous,EVL_any
9357736,Phengaris nausithous,EVL_any
9357734,Phengaris nausithous,EVL_any
9356570,Phengaris nausithous,EVL_any
9352160,Phengaris nausithous,EVL_any
9352151,Phengaris nausithous,EVL_any
9347829,Phengaris nausithous,EVL_any
9347828,Phengaris nausithous,EVL_any
8952554,Phengaris nausithous,EVL_any
8642924,Phengaris nausithous,EVL_any
8642933,Phengaris nausithous,EVL_any
8642917,Phengaris nausithous,EVL_any
8642908,Phengaris nausithous,EVL_any
8642920,Phengaris nausithous,EVL_any
8642940,Phengaris nausithous,EVL_any
8640848,Phengaris nausithous,EVL_any
8640846,Phengaris nausithous,EVL_any
8640826,Phengaris nausithous,EVL_any
8640861,Phengaris nausithous,EVL_any
8637998,Phengaris nausithous,EVL_any
8637996,Phengaris nausithous,EVL_any
8637995,Phengaris nausithous,EVL_any
8638019,Phengaris nausithous,EVL_any
8638018,Phengaris nausithous,EVL_any
8638017,Phengaris nausithous,EVL_any
8617534,Phengaris nausithous,EVL_any
8617533,Phengaris nausithous,EVL_any
8617532,Phengaris nausithous,EVL_any
8617430,Phengaris nausithous,EVL_any
8617372,Phengaris nausithous,EVL_any
8615107,Phengaris nausithous,EVL_any
8615152,Phengaris nausithous,EVL_any
8614268,Phengaris nausithous,EVL_any
